"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000196371",353.30012980882,0.805228955638774,0.239800431653501,3.35791286982455,0.000785333636618817,0.00862888478483558,"FUT4",2526
"ENSG00000078399",23.0571741046168,1.41211489629403,0.420610664039388,3.35729694233762,0.000787085329529154,0.00864077406802088,"HOXA9",442920
"ENSG00000173281",2073.49575211097,-0.619103815890615,0.1844087235262,-3.35723714178119,0.000787255594844308,0.00864077406802088,"PPP1R3B",79660
"ENSG00000183186",605.352261081022,-1.58575364465742,0.472325536099736,-3.35733201671013,0.000786985480992379,0.00864077406802088,"C2CD4C",126567
"ENSG00000229646",2.07414274898902,4.12052094140618,1.22772187635116,3.35623321598906,0.000790119101374248,0.00866912049229107,"RP11-330A16.1",NA
"ENSG00000271916",11.0415182422118,-1.4636313673419,0.43617918380947,-3.35557363044917,0.000792005702017684,0.0086867320494221,"RP11-884K10.6",NA
"ENSG00000117114",7184.58462270871,-0.588347506641799,0.175427267931756,-3.35379735190697,0.000797107170168976,0.00873647574577247,"ADGRL2",23266
"ENSG00000144711",5010.35505359591,0.382031767087601,0.113908831923671,3.35383798284926,0.000796990138174373,0.00873647574577247,"IQSEC1",9922
"ENSG00000177084",2662.09784695869,0.587144703482904,0.175077941562709,3.35361895531884,0.000797621206448279,0.0087390063598934,"POLE",5426
"ENSG00000176490",119.355582975021,1.42689059898357,0.425680217190221,3.35202469215512,0.000802228633524523,0.00878636783005709,"DIRAS1",148252
"ENSG00000125999",4.06506098783149,2.77615680683944,0.828649965180617,3.35021652506114,0.000807484129230161,0.00884079111903501,"BPIFB1",92747
"ENSG00000215559",31.5481626460333,1.27463619695508,0.38051961268648,3.3497253609508,0.000808917221304322,0.00885334082210518,"ANKRD20A11P",391267
"ENSG00000243335",2499.59616988147,0.545707172449487,0.162973360846455,3.34844400100226,0.000812667021280231,0.0088912282682712,"KCTD7",154881
"ENSG00000167695",662.209981219697,-0.557374115030181,0.166466146595507,-3.3482730659017,0.00081316846704728,0.00889356185930094,"FAM57A",79850
"ENSG00000179456",1676.72013301611,0.502260966231761,0.150010798661626,3.34816540351001,0.000813484446831488,0.00889386608820653,"ZBTB18",10472
"ENSG00000232884",20.8159820352467,3.08318881899365,0.921053931234136,3.34745742289209,0.000815565148024385,0.0089134570568784,"AF127936.3",NA
"ENSG00000163507",199.830559757235,0.803657204993163,0.24015799814294,3.3463686873124,0.000818774496454458,0.0089453649764851,"KIAA1524",57650
"ENSG00000228013",9.57528954783523,1.71104159789233,0.511523268376457,3.34499269861774,0.000822847365206527,0.00898394182859824,"RP11-350G8.5",NA
"ENSG00000167858",9.91367394128692,3.03816085213414,0.908274979948817,3.3449791298945,0.000822887621482868,0.00898394182859824,"TEKT1",83659
"ENSG00000157150",1202.53217911427,-1.99881921299806,0.597638028887745,-3.3445314996404,0.000824216695192339,0.00899527018402275,"TIMP4",7079
"ENSG00000174137",359.092954653652,-0.620355778087603,0.185517814825428,-3.34391486160699,0.000826050836947639,0.0090121007534648,"FAM53A",152877
"ENSG00000213262",3.27606754703306,3.22672334258542,0.965075647223453,3.34349265973998,0.000827308826509579,0.00902263590861895,"VDAC2P3",NA
"ENSG00000105438",8655.56000794326,-0.387554438673307,0.115918935805678,-3.34332295219643,0.000827814986438056,0.00902496705807989,"KDELR1",10945
"ENSG00000107014",13.3742236480949,1.43544139070368,0.429424871593682,3.3427066890105,0.000829655434189457,0.00903545706451073,"RLN2",6019
"ENSG00000104147",15.0445281727569,1.3418563557109,0.401409309505887,3.34286306753236,0.000829188056327879,0.00903545706451073,"OIP5",11339
"ENSG00000166816",1131.25268153325,-0.754760643890122,0.225787226375462,-3.34279602972326,0.000829388386328087,0.00903545706451073,"LDHD",197257
"ENSG00000111057",7649.21918337581,-0.853302459656601,0.255293103090574,-3.34244227253512,0.00083044626756451,0.00904087957746421,"KRT18",3875
"ENSG00000196743",1799.80795292411,0.69588207592629,0.208250095787391,3.34156905568359,0.000833062909951052,0.00906616842479876,"GM2A",2760
"ENSG00000226419",68.8426846374539,1.02408590540925,0.306556092140483,3.34061508371509,0.000835930279888484,0.00908652902978432,"SLC16A1-AS1",100506392
"ENSG00000166448",54.2545993621255,1.75732806171738,0.526057986226589,3.34055961078109,0.00083609729716202,0.00908652902978432,"TMEM130",222865
"ENSG00000119650",1493.20579024073,-0.428532402944342,0.128280288428261,-3.34059432041262,0.000835992790177214,0.00908652902978432,"IFT43",112752
"ENSG00000229425",3.24534344884933,2.45481233381706,0.734851660545141,3.34055492505247,0.000836111406317634,0.00908652902978432,"AJ006998.2",105369302
"ENSG00000257433",496.759288603502,-0.77454026037888,0.231916143045912,-3.33974276307944,0.000838560239283699,0.0091099342573925,"RP1-197B17.3",NA
"ENSG00000166881",1732.56044237994,0.692882402656532,0.207479145450724,3.33952793738053,0.000839209093982042,0.00911377532605972,"NEMP1",23306
"ENSG00000172830",3716.89398988046,-0.464460266345229,0.139094793922558,-3.33916355348153,0.000840310735855489,0.00912252921260774,"SSH3",54961
"ENSG00000186807",7.19868413474897,3.89020691074757,1.16535453929467,3.33821749482533,0.000843177220422099,0.00915042958196472,NA,NA
"ENSG00000102174",467.997323050383,-2.23607410369361,0.670124109435678,-3.33680593222745,0.000847471010733487,0.00919379447285706,"PHEX",5251
"ENSG00000234028",172.816675570671,0.781727465685065,0.234289716057185,3.33658463051901,0.000848146017836444,0.00919684433028933,"AC062029.1",NA
"ENSG00000114019",5642.96064887658,-0.645800800515946,0.193560525840286,-3.33642821909267,0.000848623399478487,0.00919684433028933,"AMOTL2",51421
"ENSG00000101216",3129.70597305324,-0.509556519047721,0.152725495729595,-3.33642078955767,0.000848646081281235,0.00919684433028933,"GMEB2",26205
"ENSG00000267654",3.13523675188288,2.87859989764527,0.862837481756181,3.33620172803145,0.000849315112130022,0.00920086402975816,"RP11-973H7.4",100996324
"ENSG00000067992",237.915983047149,0.757672719344371,0.227113396667949,3.33609875269546,0.000849629775758079,0.00920104329789381,"PDK3",5165
"ENSG00000134243",7455.35367523881,-0.667062955751865,0.199979367922736,-3.33565888661869,0.000850975100313209,0.00921238004071094,"SORT1",6272
"ENSG00000269927",1.92131434619466,3.37352565266106,1.01154406523667,3.33502589614992,0.000852914560630275,0.00923013849905078,"RP6-91H8.3",NA
"ENSG00000272908",17.2145683789534,1.96907260454746,0.590476133695502,3.3347200541773,0.000853853117663488,0.00923705665039113,"RP11-121A8.1",NA
"ENSG00000164088",2462.95974842816,0.550563392602331,0.165106663632932,3.33459219929702,0.000854245758017974,0.00923806624928758,"PPM1M",132160
"ENSG00000163535",138.206472524759,0.857018452448389,0.257026557048139,3.3343575943706,0.000854966661647389,0.00923938762082809,"SGO2",151246
"ENSG00000259315",96.8319046654088,0.981251806072201,0.294281536616154,3.33439813233033,0.000854842054636542,0.00923938762082809,"ACTG1P17",283693
"ENSG00000211794",12.3786886020616,2.61850409402666,0.78553236726249,3.33341336799642,0.000857873827761781,0.00926755961499461,"TRAV12-3",NA
"ENSG00000108448",1013.5677352646,-1.71676212423499,0.515162124171652,-3.33246961234861,0.000860788702417184,0.00929579514044926,"TRIM16L",147166
"ENSG00000197459",37.1016158366362,2.06284267464263,0.619073140624323,3.33214694561339,0.00086178739274472,0.00930073230577966,NA,NA
"ENSG00000048028",1487.65650301833,0.385599954265166,0.115721859432197,3.33212718977345,0.000861848574213641,0.00930073230577966,"USP28",57646
"ENSG00000105737",2261.89249583421,-0.701085194674246,0.210446579604854,-3.33141643827447,0.000864052367307113,0.00932125559754167,"GRIK5",2901
"ENSG00000154102",231.896961418813,1.07551615390097,0.322869410926948,3.331118147158,0.000864978820001998,0.00932798962283077,"C16orf74",404550
"ENSG00000151632",2115.6510661098,-1.83079303427134,0.549658492691801,-3.33078276532313,0.000866021571522264,0.00933597268021766,"AKR1C2",1646
"ENSG00000105697",14.9472625002717,1.97236310288645,0.592199118369871,3.33057419659069,0.00086667063012641,0.00933970751683712,"HAMP",57817
"ENSG00000171786",22.5167521315445,1.8295550769455,0.549376361109572,3.33023989829188,0.000867711895676165,0.00934440333152448,"NHLH1",4807
"ENSG00000165695",311.817875155297,-0.711710022603411,0.213710179134953,-3.33025794786304,0.000867655645627429,0.00934440333152448,"AK8",158067
"ENSG00000157103",171.093019493837,1.70053006006821,0.511299517049242,3.32589803699038,0.000881341625750828,0.00948787162091858,"SLC6A1",6529
"ENSG00000072694",463.140803943819,1.77156301282699,0.533030757687787,3.32356620565721,0.000888743241372339,0.00956088232893548,"FCGR2B",2213
"ENSG00000175514",2.64435344940538,2.92206281624961,0.879177047437636,3.32363410164764,0.000888526916369574,0.00956088232893548,"GPR152",390212
"ENSG00000041982",3523.32174935232,1.39944102628886,0.421165135713293,3.32278459829952,0.000891237057306724,0.00958103118659517,"TNC",3371
"ENSG00000099814",6435.55800501327,-0.632764628055594,0.190429142643099,-3.32283504128104,0.00089107591707382,0.00958103118659517,"CEP170B",283638
"ENSG00000163697",7105.14854598768,-0.667380151457497,0.200871956740251,-3.32241574328113,0.000892416186765682,0.00959036670903064,"APBB2",323
"ENSG00000134255",1712.21022677283,0.569647340410725,0.171474441435593,3.32205392034876,0.000893574241354104,0.00959946933002195,"CEPT1",10390
"ENSG00000154764",8.58187582477826,3.19910071160915,0.96318251832932,3.32138577136774,0.000895716388448013,0.00961578803932503,"WNT7A",7476
"ENSG00000167216",1191.53770523989,-0.882089412683802,0.265575975445755,-3.32142021206272,0.000895605852159592,0.00961578803932503,"KATNAL2",83473
"ENSG00000161011",13825.2283267332,-0.626273389540347,0.188577458890259,-3.32104055927916,0.000896825034203145,0.00962434209167103,"SQSTM1",8878
"ENSG00000141298",2941.13120483384,0.631501202737706,0.190219153979925,3.31986127329929,0.00090062190220579,0.00966172901970091,"SSH2",85464
"ENSG00000234518",200.129873269107,0.863662605107888,0.260231312335833,3.31882661373708,0.000903965390671431,0.00969422787271823,"PTGES3P1",NA
"ENSG00000174417",3.1105286783838,-3.53171456391696,1.06423812049763,-3.31853792482603,0.000904900335606779,0.00970088362562266,"TRHR",7201
"ENSG00000179832",2887.97457664174,-0.845820373807915,0.254892555141348,-3.3183408332145,0.000905539149164713,0.00970436121521518,"MROH1",727957
"ENSG00000170421",18821.870910005,-0.984089397365916,0.296604702946696,-3.31784825927986,0.000907137508375918,0.00971811595227849,"KRT8",3856
"ENSG00000020922",880.755204884881,0.541313012537437,0.163169796329117,3.31748292095429,0.000908324687563654,0.00972745772274969,"MRE11A",4361
"ENSG00000229124",354.416254228123,0.913342431152502,0.275343007383277,3.31710777706851,0.000909545228483626,0.00973715016715873,"VIM-AS1",100507347
"ENSG00000138650",131.631560810085,-1.39250721211096,0.419863200375032,-3.31657361461337,0.000911285763734337,0.00974564234646451,"PCDH10",57575
"ENSG00000161896",983.220264401511,-0.826719747635131,0.24925883568144,-3.31671190461511,0.000910834858461724,0.00974564234646451,"IP6K3",117283
"ENSG00000171877",64.9996606927603,1.39788271749892,0.42147433682865,3.31664966369526,0.000911037774213058,0.00974564234646451,"FRMD5",84978
"ENSG00000261654",22.9349283362392,1.27732946163717,0.385201309247742,3.31600498485238,0.000913142000067554,0.00975621395076992,"RP11-96K19.4",NA
"ENSG00000253159",201.418197060867,-0.863566338091413,0.260413813791056,-3.31613106662728,0.000912730116353985,0.00975621395076992,"PCDHGA12",26025
"ENSG00000171448",1283.036567184,0.325426392910092,0.0981388191213727,3.31598032077014,0.000913222592786882,0.00975621395076992,"ZBTB26",57684
"ENSG00000127328",1042.81609495291,0.472614114290511,0.142543541013694,3.31557719788304,0.000914540777761109,0.00976691576637331,"RAB3IP",117177
"ENSG00000158639",1.96088285661287,3.84885755097242,1.1609995283809,3.31512412958508,0.000916024385233532,0.00977937621094698,"PAGE5",90737
"ENSG00000147799",1643.38748012478,-0.648688514335768,0.195686891341726,-3.3149308565742,0.000916657951156241,0.00978275622561764,"ARHGAP39",80728
"ENSG00000267040",204.353776186572,0.657445694898492,0.198504709337658,3.31199041620807,0.000926347192996947,0.00988274447447555,"RP11-35G9.3",NA
"ENSG00000152670",4.26704402176949,2.6202458234037,0.79126250419364,3.31147477545892,0.000928056063563769,0.00989755436967248,"DDX4",54514
"ENSG00000211765",2.92504029970419,3.16540251733848,0.955954463696313,3.31124822107015,0.000928807804304369,0.00990214993853196,"TRBJ2-2",NA
"ENSG00000109756",4586.95944399082,-0.458677716805876,0.138529028904588,-3.31105848667855,0.000929437804941079,0.00990544489354332,"RAPGEF2",9693
"ENSG00000260496",1.53092742961923,3.38792201515919,1.02339205820894,3.31048300402924,0.000931351079876195,0.00992240929558125,"RP11-161M6.3",NA
"ENSG00000155858",451.507780878585,0.396765016635924,0.119856422335086,3.31033589111042,0.000931840763260193,0.00992420059256818,"LSM11",134353
"ENSG00000012171",3719.88562755853,-0.805238454150148,0.243292887603345,-3.30974925770529,0.000933795817563892,0.00994159162238426,"SEMA3B",102465526
"ENSG00000102145",12.7697817796665,1.66748148982121,0.50388982204419,3.30921843798421,0.000935568137789196,0.00995702586369854,"GATA1",2623
"ENSG00000125864",221.633446209844,-0.81569609846095,0.246564723800743,-3.3082433118865,0.000938832047692994,0.00998831862116393,"BFSP1",631
"ENSG00000111245",213.027956503974,2.12809828878439,0.643325409490369,3.30796554494907,0.000939763708596622,0.00999478535566029,"MYL2",4633
"ENSG00000028137",2685.82449128519,0.926693187853322,0.280275661584937,3.30636339456999,0.000945154236319931,0.0100486532379533,"TNFRSF1B",102465836
"ENSG00000267123",5.1343885240036,2.97458588743735,0.89969860127711,3.30620263632173,0.000945696695002219,0.0100509582625856,"CTD-2357A8.3",101928710
"ENSG00000168615",4245.13201793707,-0.590769601406016,0.178765998282142,-3.30470898875085,0.00095075062898884,0.0101011936017596,"ADAM9",8754
"ENSG00000255397",8.71398113756197,1.99542426543539,0.603928503684201,3.30407366643985,0.000952907891879156,0.0101206294476801,"AC022182.2",NA
"ENSG00000143466",889.877118349272,0.89574308724096,0.271137101599409,3.30365369385845,0.000954336414157929,0.0101323147872619,NA,NA
"ENSG00000187033",1.71957954605767,3.65965055955968,1.10798138656794,3.30298920534733,0.000956600701609465,0.0101528624671508,"SAMD7",344658
"ENSG00000130775",2474.13728085456,1.1702989698971,0.354369056160821,3.30248634735757,0.000958317529169288,0.0101675875628329,"THEMIS2",9473
"ENSG00000204104",1659.97374934099,-0.450824326899534,0.136531731222837,-3.30197473409116,0.000960067176922716,0.0101775118799649,"TRAF3IP1",26146
"ENSG00000167110",6646.10005293625,-0.506204785558993,0.153306025643811,-3.30192360954619,0.000960242178410371,0.0101775118799649,"GOLGA2",2801
"ENSG00000229417",87.2631548797692,0.990263917103787,0.299896914085563,3.30201436091222,0.000959931552954083,0.0101775118799649,"NPM1P25",NA
"ENSG00000141956",1358.94845951491,0.625250779626334,0.189411552310884,3.30101713437258,0.000963349991588091,0.0102069461518623,"PRDM15",63977
"ENSG00000126821",1044.68457878907,0.487250256292366,0.147616318812202,3.3007885592395,0.000964135121433379,0.0102117592271516,"SGPP1",81537
"ENSG00000211800",5.71771364780259,3.22481995889256,0.977274770813513,3.29980887177526,0.000967506955547787,0.0102439570072133,"TRAV20",NA
"ENSG00000268355",26.8662700300421,1.45997838778102,0.442457526560797,3.2997029096315,0.00096787230392548,0.0102443109699438,"AC006129.1",NA
"ENSG00000084207",22457.189121512,-0.864963232381741,0.262148151136406,-3.29952062843909,0.000968501092791903,0.0102474520836233,"GSTP1",2950
"ENSG00000140718",1412.54862006736,-0.531445373882098,0.161077640871545,-3.29931187846184,0.00096922165185862,0.0102515617076643,"FTO",79068
"ENSG00000107282",506.06011142718,-0.975900323529802,0.295816659470153,-3.29900393465929,0.000970285512650085,0.0102592984112478,"APBA1",320
"ENSG00000197857",1394.13766559633,0.565041271731149,0.171321904389716,3.29812625970943,0.000973323573467381,0.0102878968395539,"ZNF44",51710
"ENSG00000167800",4.74440331245072,2.30611813438572,0.699336181534038,3.29758161422037,0.000975213283846682,0.0103043419351743,"TBX10",347853
"ENSG00000112041",12.3467552984005,-1.23517255894619,0.374691717601758,-3.29650350120362,0.000978963944118488,0.010340432296808,"TULP1",7287
"ENSG00000237592",1.93668155461837,4.15135213719953,1.25939725549228,3.29630076538226,0.000979670734541052,0.0103443576978703,"IGKV1OR10-1",NA
"ENSG00000233750",33.79477489545,2.07440702679648,0.629395214780235,3.29587352760666,0.000981161745213256,0.0103565581751922,"CICP27",NA
"ENSG00000241889",31.0601212841995,1.16513025866839,0.353546806566072,3.29554739861764,0.000982301311725497,0.0103650419436225,"RP11-435F17.3",NA
"ENSG00000047578",4793.6533790591,-0.501374264855963,0.152153433010312,-3.29518864567441,0.000983556289007846,0.0103747372877437,"KIAA0556",23247
"ENSG00000177156",8413.47240350973,-1.08959679480986,0.330714481246868,-3.29467518537994,0.000985355041374059,0.0103901598896375,"TALDO1",6888
"ENSG00000164023",1720.49408167624,-0.727728113789394,0.220902849387038,-3.29433556791457,0.000986546461214003,0.010399170074764,"SGMS2",166929
"ENSG00000148225",416.288875514934,-0.52001582752467,0.157901796423988,-3.29328632923438,0.000990235750855141,0.0104344951227016,"WDR31",114987
"ENSG00000196431",2.82352754513077,3.12554975711432,0.949264110302796,3.29260289438029,0.000992645681743614,0.0104563195635955,"CRYBA4",1413
"ENSG00000198825",1600.08559099305,0.412045911921377,0.125155671627888,3.29226719462197,0.000993831415298212,0.0104652380763439,"INPP5F",22876
"ENSG00000170917",163.482611687258,-0.529977167518928,0.161008831930695,-3.29160308266228,0.000996181005895053,0.0104864019665569,"NUDT6",11162
"ENSG00000182732",489.3156449644,-0.793792978617465,0.241193929682265,-3.29109849349511,0.00099796965083147,0.0105016485861788,"RGS6",9628
"ENSG00000152359",550.123197941906,0.451342204318085,0.137146738178446,3.29094377535125,0.000998518684033737,0.0105038448070952,"POC5",134359
"ENSG00000160181",154.009454418111,-1.56064938318729,0.474261459934458,-3.29069408971787,0.000999405308917657,0.0105095895926523,"TFF2",7032
"ENSG00000127955",1727.31638195658,-0.630906081907397,0.191736410835332,-3.29048655473809,0.00100014281291796,0.0105101831044943,"GNAI1",2770
"ENSG00000240498",14.1351400781855,1.26202205663674,0.383526971981391,3.29056923980296,0.000999848919846256,0.0105101831044943,"CDKN2B-AS1",100048912
"ENSG00000264083",5.63687267898394,1.8075226884821,0.549347268019998,3.29030977981728,0.00100077140415198,0.0105132091959656,"RP11-227G15.9",NA
"ENSG00000185825",9622.04551069951,-0.470556171722943,0.143028235872883,-3.28995298621421,0.00100204123526868,0.0105229672287623,"BCAP31",10134
"ENSG00000264707",8.78497918895001,1.89331280886566,0.575557241617728,3.2895299927842,0.00100354860439944,0.0105352122878178,"L3MBTL4-AS1",101927150
"ENSG00000013583",4371.16579066776,-0.641136410026694,0.194932119441287,-3.289023952873,0.00100535467363775,0.0105505836950546,"HEBP1",50865
"ENSG00000253941",2.57506549032226,4.21259193347657,1.28084860105519,3.28890700275282,0.0010057724993944,0.0105513808366107,"IGHVII-51-2",NA
"ENSG00000095066",8267.18170650693,-0.557894266652441,0.169634798167124,-3.28879612367507,0.00100616878368005,0.0105519515254845,"HOOK2",29911
"ENSG00000146555",412.127965337315,0.892845865693921,0.271501076784007,3.28855368188549,0.00100703577960873,0.0105574566242676,"SDK1",221935
"ENSG00000064042",7899.70593931521,-0.625637214357569,0.190276440734853,-3.28804350103114,0.00100886249634029,0.0105730159888104,"LIMCH1",22998
"ENSG00000143748",1216.77331864991,0.306185545116711,0.0931715116111239,3.2862571382834,0.00101528281778767,0.0106330807221577,"NVL",4931
"ENSG00000226352",60.556438706203,0.909270846816687,0.276686425801632,3.28628643122732,0.0010151772324546,0.0106330807221577,"RP11-523H24.3",NA
"ENSG00000158486",10.4320944509182,1.73551626050262,0.528174699430563,3.28587541655009,0.00101665964924445,0.010643888539444,"DNAH3",55567
"ENSG00000237624",69.7111915645384,-1.5567167115648,0.473789021925783,-3.28567493024069,0.00101738347497504,0.0106478547207968,"OXCT2P1",NA
"ENSG00000250906",19.8853512244474,-1.3675580347397,0.416237460131011,-3.28552368715027,0.00101792983106344,0.0106499614596414,"RP11-632F7.3",NA
"ENSG00000087253",6566.61872760357,-0.887692160433488,0.270205195259143,-3.28525200850465,0.00101891193507325,0.0106566241830229,"LPCAT2",54947
"ENSG00000104435",23.7780716082625,1.49854603913167,0.456184872772052,3.28495337871597,0.00101999247783407,0.0106643115975172,"STMN2",11075
"ENSG00000008394",9668.3897278377,-1.03778258209586,0.315945630446518,-3.28468724390708,0.00102095633652451,0.0106707742534685,"MGST1",4257
"ENSG00000251603",55.3943514313055,-0.66320579374491,0.201927466596851,-3.2843763402876,0.00102208340173914,0.0106789377492474,"RP11-164P12.4",NA
"ENSG00000134569",909.848015698796,-0.917068220969011,0.279328489122714,-3.28311739289194,0.00102665902902974,0.0107194872367977,"LRP4",4038
"ENSG00000189060",10379.0506559342,-0.790347482462252,0.240724076699557,-3.28320911351409,0.00102632503246849,0.0107194872367977,"H1F0",3005
"ENSG00000068323",6384.76345626568,-0.446856911356749,0.13611651677386,-3.28289998853808,0.00102745109914351,0.0107241294298158,"TFE3",7030
"ENSG00000162510",22.6578562046501,0.984619118296114,0.299955385902842,3.2825518879499,0.00102872051315843,0.0107313258808024,"MATN1",4146
"ENSG00000263331",1.39175744473972,4.34067622094077,1.322360836575,3.28252024778911,0.00102883596686412,0.0107313258808024,"CTC-508F8.1",NA
"ENSG00000256084",4.39340488329801,3.37221705547838,1.02746914772414,3.2820616199989,0.00103051082892834,0.0107415353677961,"RP11-134N1.2",NA
"ENSG00000072071",2787.55838168232,-0.557012004898315,0.169709310793161,-3.28215347935265,0.00103017516595881,0.0107415353677961,"ADGRL1",22859
"ENSG00000054523",4249.91460222459,-0.422293274737533,0.128681701010045,-3.281688627232,0.00103187482075642,0.010752121697443,"KIF1B",23095
"ENSG00000130881",2512.28531476247,-0.651685282093487,0.198610502868115,-3.28122265782807,0.00103358116488258,0.0107662669837786,"LRP3",4037
"ENSG00000171916",6.67326061305746,2.71145388256706,0.826735254695096,3.27971241962708,0.00103912950389028,0.0108204092469871,"LGALS9C",654346
"ENSG00000160113",2290.53426609742,-0.637978990057007,0.194533587481498,-3.27953130519266,0.00103979673283021,0.0108237053497712,"NR2F6",2063
"ENSG00000099958",2972.54258456385,1.5782458208527,0.481312999755645,3.27904258071973,0.00104159918165395,0.0108388122530571,"DERL3",91319
"ENSG00000136636",3039.72436132947,-0.471169578695207,0.143717449279532,-3.27844378714777,0.00104381151390777,0.0108565078135923,"KCTD3",51133
"ENSG00000272456",12.6121497380259,1.80556855309692,0.550748225648548,3.2783919566345,0.00104400321380061,0.0108565078135923,"CTD-2342N23.3",NA
"ENSG00000126088",3797.91365292683,-0.394470139617568,0.120343266136096,-3.27787463547369,0.00104591835946585,0.0108705861988337,"UROD",7389
"ENSG00000102805",3757.26426471432,-0.658787331696014,0.200982394674471,-3.2778360152542,0.00104606146353474,0.0108705861988337,"CLN5",1203
"ENSG00000166681",9679.57266795057,-0.769613455766823,0.23481499287515,-3.27753115907733,0.00104719171930273,0.0108786688739682,"BEX3",27018
"ENSG00000237522",131.584121526021,0.838269676315213,0.255821772103291,3.27677222084426,0.00105001039644479,0.0109006124708617,"NONOP2",NA
"ENSG00000267344",62.7843970229747,0.835913399315492,0.255100844452082,3.27679589266318,0.00104992237395786,0.0109006124708617,"CTB-39G8.3",NA
"ENSG00000049247",15.0177783524995,3.1756536028476,0.969168883444915,3.27667722013498,0.00105036372057118,0.0109006139447575,"UTS2",10911
"ENSG00000270175",109.869911844974,-0.562022879532168,0.171539591717892,-3.2763449761292,0.00105160025896781,0.0109097782832883,"RP11-793H13.11",NA
"ENSG00000114853",4434.2006817727,-0.668192909175662,0.203960989190641,-3.27608192050445,0.00105258024878961,0.0109162758059954,"ZBTB47",92999
"ENSG00000268340",15.3359143768315,1.32977985911378,0.405947231492182,3.27574560423967,0.00105383439519419,0.0109256112775524,NA,NA
"ENSG00000128928",19845.3440200055,-1.10118838376165,0.3361807087742,-3.27558469305648,0.00105443493288744,0.0109281664770443,"IVD",3712
"ENSG00000253140",3.00162233163263,4.21968895699862,1.28836397157811,3.27523048617228,0.00105575798651648,0.0109382056045132,"RP11-567J20.3",NA
"ENSG00000117450",21167.8940278898,-0.911888633231229,0.278520846808402,-3.27404086150337,0.00106021279002714,0.0109806736749656,"PRDX1",5052
"ENSG00000116771",56.5056403182121,1.33083645762757,0.406503949524859,3.27385861609245,0.00106089678097549,0.0109840718711934,"AGMAT",79814
"ENSG00000115112",15579.9023554688,-1.26624390815647,0.386843799455577,-3.27326923667516,0.00106311159523927,0.0110009954049223,"TFCP2L1",29842
"ENSG00000135469",777.839281900081,0.354658184351083,0.108351002769501,3.27323398294303,0.00106324420985236,0.0110009954049223,"COQ10A",93058
"ENSG00000205683",132.206433913748,0.959944618304003,0.293289090285896,3.27303213825055,0.0010640037874447,0.0110051651795219,"DPF3",8110
"ENSG00000073712",4928.94157056293,-0.524766544433363,0.160347121135737,-3.27269077683744,0.00106528953385387,0.0110147725872247,"FERMT2",10979
"ENSG00000120063",3057.38826871945,0.488626148997979,0.149310382468515,3.27255305973792,0.00106580865558317,0.0110164495465234,"GNA13",10672
"ENSG00000234484",2.91804996468048,3.48987133578522,1.06652685676421,3.2721832681957,0.00106720373514868,0.0110271764585299,"RP1-55C23.7",NA
"ENSG00000211445",243124.935923446,-0.941346935807432,0.287698380728544,-3.27199247150311,0.00106792419727736,0.0110309278530015,"GPX3",2878
"ENSG00000174326",881.283500051799,-0.970902274447113,0.296762027887028,-3.2716526482853,0.00106920850880306,0.0110404989681157,"SLC16A11",162515
"ENSG00000260022",24.0912118371126,0.939413103073478,0.287154710126216,3.27145287869584,0.00106996417508298,0.0110446067892178,"LA16c-306A4.1",NA
"ENSG00000227242",63.4206055137001,1.30103206158523,0.397707497481466,3.27132897877004,0.00107043309819656,0.0110457529731657,"NBPF13P",NA
"ENSG00000177596",1.73325906487963,4.58906266651179,1.40288473765147,3.27116158822443,0.00107106692184826,0.0110485994237717,"RP11-512C24.3",NA
"ENSG00000131196",1523.71943615778,0.704525377211355,0.215385170838247,3.27100224434879,0.00107167059933429,0.011051133103192,"NFATC1",4772
"ENSG00000011454",6838.87412440373,-0.495538693949666,0.151521821198255,-3.27041141685653,0.00107391170935047,0.0110705447553083,"RABGAP1",23637
"ENSG00000175414",872.395031548077,0.716368095165611,0.219052452043146,3.27030393170175,0.00107431988476315,0.0110710547323305,"ARL10",285598
"ENSG00000165349",7.3640567799059,2.01511678843477,0.616431259998926,3.26900486590878,0.00107926445498318,0.0111182971090123,"SLC7A3",84889
"ENSG00000269050",2.75853988852272,2.26470466525804,0.692944464277091,3.26823401009586,0.00108220846827246,0.0111449056272143,"CTC-360G5.6",NA
"ENSG00000273102",1.7854918114279,3.36580440651952,1.02995527746587,3.267913161046,0.00108343602644592,0.0111538257238916,"AP000569.9",NA
"ENSG00000092871",3208.84708208768,-0.789651410555803,0.241684005153147,-3.26728866502947,0.00108582902185885,0.0111747338881799,"RFFL",117584
"ENSG00000105676",1864.72494345512,-0.401401832312102,0.122906757662922,-3.26590530858332,0.00109114729957744,0.0112257234180527,"ARMC6",93436
"ENSG00000189233",421.652359891158,1.44324245265761,0.441938128834215,3.26571155212321,0.00109189411166682,0.011229663399695,"NUGGC",389643
"ENSG00000204209",3542.7903809571,0.357771409589987,0.109567471075951,3.26530681119748,0.00109345566457238,0.0112419772256369,"DAXX",1616
"ENSG00000133111",524.002924524757,0.472645097102595,0.144766838033351,3.26487131668723,0.00109513817607064,0.0112555260293854,"RFXAP",5994
"ENSG00000241484",1584.42963471214,-0.68774711073622,0.210669944732333,-3.26457156292531,0.00109629765068955,0.0112636919743283,"ARHGAP8",23779
